iter	Passed	Remaining
921	47589	4026
922	47642	3974
923	47697	3923
924	47749	3871
925	47804	3820
926	47857	3768
927	47914	3717
928	47968	3666
929	48018	3614
930	48075	3563
931	48134	3511
932	48195	3461
933	48253	3409
934	48314	3358
935	48379	3307
936	48430	3256
937	48481	3204
938	48534	3152
939	48586	3101
940	48638	3049
941	48690	2997
942	48742	2946
943	48793	2894
944	48844	2842
945	48896	2791
946	48948	2739
947	48999	2687
948	49051	2636
949	49101	2584
950	49154	2532
951	49206	2480
952	49258	2429
953	49311	2377
954	49366	2326
955	49419	2274
956	49472	2222
957	49522	2171
958	49579	2119
959	49635	2068
960	49686	2016
961	49736	1964
962	49791	1913
963	49846	1861
964	49904	1810
965	49958	1758
966	50020	1707
967	50072	1655
968	50127	1603
969	50184	1552
970	50239	1500
971	50292	1448
972	50343	1396
973	50392	1345
974	50445	1293
975	50498	1241
976	50555	1190
977	50607	1138
978	50660	1086
979	50712	1034
980	50765	983
981	50818	931
982	50869	879
983	50921	827
984	50975	776
985	51035	724
986	51087	672
987	51143	621
988	51195	569
989	51245	517
990	51297	465
991	51349	414
992	51399	362
993	51459	310
994	51512	258
995	51565	207
996	51617	155
997	51674	103
998	51725	51
999	51777	0
